x,y,MIN_TEMPERATURE,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,LOCAL_MONTH,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,TOTAL_PRECIPITATION,STATION_NAME,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,TOTAL_RAIN,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,ID,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,MAX_TEMPERATURE,LOCAL_DAY
-123.12186944444444,49.29535277777778,14.2,85,,9,1108446,100,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.8,0,,M,,1108446.2020.9.18,,2020-09-18 00:00:00,,M,1.2,,,,,2020,19.5,18
-123.12186944444444,49.29535277777778,13.9,90,,9,1108446,99,4.4,VANCOUVER HARBOUR CS,,,,,,BC,,,15.5,0,,M,,1108446.2020.9.19,,2020-09-19 00:00:00,,M,2.5,,,,,2020,17.1,19
-123.12186944444444,49.29535277777778,13.8,62,,9,1108446,99,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.1,0,,M,,1108446.2020.9.20,,2020-09-20 00:00:00,,M,0.9,,,,,2020,20.3,20
-123.12186944444444,49.29535277777778,13.2,67,,9,1108446,94,0.3,VANCOUVER HARBOUR CS,,,,,,BC,,,17.2,0,,M,,1108446.2020.9.21,,2020-09-21 00:00:00,,M,0.8,,,,,2020,21.2,21
-123.12186944444444,49.29535277777778,14.4,49,,9,1108446,99,0.9,VANCOUVER HARBOUR CS,,,,,,BC,,,17.5,0,,M,,1108446.2020.9.22,,2020-09-22 00:00:00,,M,0.5,,,,,2020,20.6,22
-123.12186944444444,49.29535277777778,13.8,77,,9,1108446,100,56.9,VANCOUVER HARBOUR CS,,,,,,BC,,,15.3,0,,M,,1108446.2020.9.23,,2020-09-23 00:00:00,,M,2.7,,,,,2020,16.8,23
-123.12186944444444,49.29535277777778,13.1,75,,9,1108446,98,19.6,VANCOUVER HARBOUR CS,,,,,,BC,,,15.5,0,,M,,1108446.2020.9.24,,2020-09-24 00:00:00,,M,2.5,,,,,2020,17.9,24
-123.12186944444444,49.29535277777778,13.2,59,,9,1108446,98,22.7,VANCOUVER HARBOUR CS,,,,,,BC,,,15.8,0,,M,,1108446.2020.9.25,,2020-09-25 00:00:00,,M,2.2,,,,,2020,18.5,25
-123.12186944444444,49.29535277777778,12.1,79,,9,1108446,97,0.5,VANCOUVER HARBOUR CS,,,,,,BC,,,13.4,0,,M,,1108446.2020.9.26,,2020-09-26 00:00:00,,M,4.6,,,,,2020,14.6,26
-123.12186944444444,49.29535277777778,11.4,64,,9,1108446,96,0,VANCOUVER HARBOUR CS,,,,,,BC,,,14.7,0,,M,,1108446.2020.9.27,,2020-09-27 00:00:00,,M,3.3,,,,,2020,18,27
-123.12186944444444,49.29535277777778,11.4,67,,9,1108446,95,0,VANCOUVER HARBOUR CS,,,,,,BC,,,14.8,0,,M,,1108446.2020.9.28,,2020-09-28 00:00:00,,M,3.2,,,,,2020,18.3,28
-123.12186944444444,49.29535277777778,10.8,68,,9,1108446,100,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.6,0,,M,,1108446.2020.9.29,,2020-09-29 00:00:00,,M,2.4,,,,,2020,20.3,29
-123.12186944444444,49.29535277777778,12.2,61,,9,1108446,99,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.9,0,,M,,1108446.2020.9.30,,2020-09-30 00:00:00,,M,1.1,,,,,2020,21.5,30
-123.12186944444444,49.29535277777778,12.3,77,,10,1108446,99,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.7,0,,M,,1108446.2020.10.1,,2020-10-01 00:00:00,,M,2.3,,,,,2020,19.1,1
-123.12186944444444,49.29535277777778,11.6,,,10,1108446,,0,VANCOUVER HARBOUR CS,M,,,,,BC,,,16.2,0,,M,,1108446.2020.10.2,,2020-10-02 00:00:00,,M,1.8,,M,,,2020,20.9,2
-123.12186944444444,49.29535277777778,12.1,73,,10,1108446,100,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.2,0,,M,,1108446.2020.10.3,,2020-10-03 00:00:00,,M,1.8,,,,,2020,20.3,3
-123.12186944444444,49.29535277777778,12.7,84,,10,1108446,99,0,VANCOUVER HARBOUR CS,,,,,,BC,,,14.3,0,,M,,1108446.2020.10.4,,2020-10-04 00:00:00,,M,3.7,,,,,2020,15.8,4
-123.12186944444444,49.29535277777778,12.5,75,,10,1108446,99,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15,0,,M,,1108446.2020.10.5,,2020-10-05 00:00:00,,M,3,,,,,2020,17.4,5
-123.12186944444444,49.29535277777778,11.4,81,,10,1108446,100,0,VANCOUVER HARBOUR CS,,,,,,BC,,,14.4,0,,M,,1108446.2020.10.6,,2020-10-06 00:00:00,,M,3.6,,,,,2020,17.3,6
-123.12186944444444,49.29535277777778,11.7,,,10,1108446,,0,VANCOUVER HARBOUR CS,M,,,,,BC,,,14.8,0,,M,,1108446.2020.10.7,,2020-10-07 00:00:00,,M,3.2,,M,,,2020,17.9,7
-123.12186944444444,49.29535277777778,13.5,65,,10,1108446,98,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.2,0,,M,,1108446.2020.10.8,,2020-10-08 00:00:00,,M,1.8,,,,,2020,19,8
-123.12186944444444,49.29535277777778,13.3,86,,10,1108446,99,24.5,VANCOUVER HARBOUR CS,,,,,,BC,,,13.8,0,,M,,1108446.2020.10.9,,2020-10-09 00:00:00,,M,4.2,,,,,2020,14.3,9
-123.12186944444444,49.29535277777778,11.3,62,,10,1108446,99,17.2,VANCOUVER HARBOUR CS,,,,,,BC,,,13.7,0,,M,,1108446.2020.10.10,,2020-10-10 00:00:00,,M,4.3,,,,,2020,16,10
-123.12186944444444,49.29535277777778,8.7,77,,10,1108446,98,18,VANCOUVER HARBOUR CS,,,,,,BC,,,10.8,0,,M,,1108446.2020.10.11,,2020-10-11 00:00:00,,M,7.2,,,,,2020,12.9,11
-123.12186944444444,49.29535277777778,8.1,67,,10,1108446,96,0.3,VANCOUVER HARBOUR CS,,,,,,BC,,,10.6,0,,M,,1108446.2020.10.12,,2020-10-12 00:00:00,,M,7.4,,,,,2020,13,12
-123.12186944444444,49.29535277777778,8.2,55,,10,1108446,95,15.9,VANCOUVER HARBOUR CS,,,,,,BC,,,11.8,0,,M,,1108446.2020.10.13,,2020-10-13 00:00:00,,M,6.2,,,,,2020,15.4,13
-123.12186944444444,49.29535277777778,7.8,72,,10,1108446,93,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11,0,,M,,1108446.2020.10.14,,2020-10-14 00:00:00,,M,7,,,,,2020,14.2,14
-123.12186944444444,49.29535277777778,7.2,77,,10,1108446,92,0,VANCOUVER HARBOUR CS,,,,,,BC,,,9.8,0,,M,,1108446.2020.10.15,,2020-10-15 00:00:00,,M,8.2,,,,,2020,12.3,15
-123.12186944444444,49.29535277777778,9.4,91,,10,1108446,99,9.5,VANCOUVER HARBOUR CS,,,,,,BC,,,11.3,0,,M,,1108446.2020.10.16,,2020-10-16 00:00:00,,M,6.7,,,,,2020,13.2,16
-123.12186944444444,49.29535277777778,10.3,69,,10,1108446,97,1.6,VANCOUVER HARBOUR CS,,,,,,BC,,,11.7,0,,M,,1108446.2020.10.17,,2020-10-17 00:00:00,,M,6.3,,,,,2020,13,17
-123.12186944444444,49.29535277777778,8.8,89,,10,1108446,99,13.8,VANCOUVER HARBOUR CS,,,,,,BC,,,10.7,0,,M,,1108446.2020.10.18,,2020-10-18 00:00:00,,M,7.3,,,,,2020,12.6,18
-123.12186944444444,49.29535277777778,9.6,71,,10,1108446,96,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11.7,0,,M,,1108446.2020.10.19,,2020-10-19 00:00:00,,M,6.3,,,,,2020,13.8,19
-123.12186944444444,49.29535277777778,7.3,66,,10,1108446,95,0,VANCOUVER HARBOUR CS,,,,,,BC,,,10.3,0,,M,,1108446.2020.10.20,,2020-10-20 00:00:00,,M,7.7,,,,,2020,13.3,20
-123.12186944444444,49.29535277777778,5.7,64,,10,1108446,92,0.2,VANCOUVER HARBOUR CS,,,,,,BC,,,9.4,0,,M,,1108446.2020.10.21,,2020-10-21 00:00:00,,M,8.6,,,,,2020,13.1,21
-123.12186944444444,49.29535277777778,6.4,59,,10,1108446,86,0,VANCOUVER HARBOUR CS,,,,,,BC,,,9.1,0,,M,,1108446.2020.10.22,,2020-10-22 00:00:00,,M,8.9,,,,,2020,11.8,22
-123.12186944444444,49.29535277777778,4.7,83,,10,1108446,97,15.6,VANCOUVER HARBOUR CS,,,,,,BC,,,6.3,0,,M,,1108446.2020.10.23,,2020-10-23 00:00:00,,M,11.7,,,,,2020,8,23
-123.12186944444444,49.29535277777778,4,33,,10,1108446,86,0.1,VANCOUVER HARBOUR CS,,,,,,BC,,,7.2,0,,M,,1108446.2020.10.24,,2020-10-24 00:00:00,,M,10.8,,,,,2020,10.5,24
-123.12186944444444,49.29535277777778,-0.6,44,,10,1108446,88,0.1,VANCOUVER HARBOUR CS,,,,,,BC,,,3.1,0,,M,,1108446.2020.10.25,,2020-10-25 00:00:00,,M,14.9,,,,,2020,6.8,25
-123.12186944444444,49.29535277777778,3.3,54,,10,1108446,91,0.5,VANCOUVER HARBOUR CS,,,,,,BC,,,6.2,0,,M,,1108446.2020.10.26,,2020-10-26 00:00:00,,M,11.8,,,,,2020,9.1,26
-123.12186944444444,49.29535277777778,6.4,73,,10,1108446,96,0.1,VANCOUVER HARBOUR CS,,,,,,BC,,,7.8,0,,M,,1108446.2020.10.27,,2020-10-27 00:00:00,,M,10.2,,,,,2020,9.3,27
-123.12186944444444,49.29535277777778,9.3,94,,10,1108446,96,0,VANCOUVER HARBOUR CS,,,,,,BC,,,10.3,0,,M,,1108446.2020.10.28,,2020-10-28 00:00:00,,M,7.7,,,,,2020,11.3,28
-123.12186944444444,49.29535277777778,10.8,93,,10,1108446,97,0.3,VANCOUVER HARBOUR CS,,,,,,BC,,,11.4,0,,M,,1108446.2020.10.29,,2020-10-29 00:00:00,,M,6.6,,,,,2020,12.1,29
-123.12186944444444,49.29535277777778,7,58,,10,1108446,98,8.2,VANCOUVER HARBOUR CS,,,,,,BC,,,9.9,0,,M,,1108446.2020.10.30,,2020-10-30 00:00:00,,M,8.1,,,,,2020,12.9,30
-123.12186944444444,49.29535277777778,4.8,68,,10,1108446,94,0,VANCOUVER HARBOUR CS,,,,,,BC,,,8.4,0,,M,,1108446.2020.10.31,,2020-10-31 00:00:00,,M,9.6,,,,,2020,12,31
-123.12186944444444,49.29535277777778,4.5,64,,11,1108446,97,0,VANCOUVER HARBOUR CS,,,,,,BC,,,8.9,0,,M,,1108446.2020.11.1,,2020-11-01 00:00:00,,M,9.1,,,,,2020,13.3,1
-123.12186944444444,49.29535277777778,5.1,68,,11,1108446,98,0,VANCOUVER HARBOUR CS,,,,,,BC,,,9.7,0,,M,,1108446.2020.11.2,,2020-11-02 00:00:00,,M,8.3,,,,,2020,14.2,2
-123.12186944444444,49.29535277777778,9.6,,,11,1108446,,48.6,VANCOUVER HARBOUR CS,M,,,,,BC,,,11,0,,M,,1108446.2020.11.3,,2020-11-03 00:00:00,,M,7,,M,,,2020,12.3,3
-123.12186944444444,49.29535277777778,11,,,11,1108446,,11.9,VANCOUVER HARBOUR CS,M,,,,,BC,,,13,0,,M,,1108446.2020.11.4,,2020-11-04 00:00:00,,M,5,,M,,,2020,15,4
-123.12186944444444,49.29535277777778,6.7,64,,11,1108446,96,0,VANCOUVER HARBOUR CS,,,,,,BC,,,10.9,0,,M,,1108446.2020.11.5,,2020-11-05 00:00:00,,M,7.1,,,,,2020,15.1,5
-123.12186944444444,49.29535277777778,4,62,,11,1108446,91,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6.8,0,,M,,1108446.2020.11.6,,2020-11-06 00:00:00,,M,11.2,,,,,2020,9.7,6
-123.12186944444444,49.29535277777778,2.6,31,,11,1108446,95,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6,0,,M,,1108446.2020.11.7,,2020-11-07 00:00:00,,M,12,,,,,2020,9.5,7
-123.12186944444444,49.29535277777778,1.2,31,,11,1108446,76,0,VANCOUVER HARBOUR CS,,,,,,BC,,,5.5,0,,M,,1108446.2020.11.8,,2020-11-08 00:00:00,,M,12.5,,,,,2020,9.7,8
-123.12186944444444,49.29535277777778,1.3,63,,11,1108446,97,3.7,VANCOUVER HARBOUR CS,,,,,,BC,,,3.4,0,,M,,1108446.2020.11.9,,2020-11-09 00:00:00,,M,14.6,,,,,2020,5.5,9
-123.12186944444444,49.29535277777778,2.9,83,,11,1108446,98,2.2,VANCOUVER HARBOUR CS,,,,,,BC,,,4.4,0,,M,,1108446.2020.11.10,,2020-11-10 00:00:00,,M,13.6,,,,,2020,6,10
-123.12186944444444,49.29535277777778,1.1,78,,11,1108446,98,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3.4,0,,M,,1108446.2020.11.11,,2020-11-11 00:00:00,,M,14.6,,,,,2020,5.7,11
-123.12186944444444,49.29535277777778,4.4,76,,11,1108446,96,17.3,VANCOUVER HARBOUR CS,,,,,,BC,,,5.4,0,,M,,1108446.2020.11.12,,2020-11-12 00:00:00,,M,12.6,,,,,2020,6.5,12
-123.12186944444444,49.29535277777778,4.8,64,,11,1108446,98,33.3,VANCOUVER HARBOUR CS,,,,,,BC,,,7.1,0,,M,,1108446.2020.11.13,,2020-11-13 00:00:00,,M,10.9,,,,,2020,9.5,13
-123.12186944444444,49.29535277777778,4.4,73,,11,1108446,95,4,VANCOUVER HARBOUR CS,,,,,,BC,,,6.1,0,,M,,1108446.2020.11.14,,2020-11-14 00:00:00,,M,11.9,,,,,2020,7.8,14
-123.12186944444444,49.29535277777778,5.7,64,,11,1108446,97,2.6,VANCOUVER HARBOUR CS,,,,,,BC,,,8.5,0,,M,,1108446.2020.11.15,,2020-11-15 00:00:00,,M,9.5,,,,,2020,11.4,15
-123.12186944444444,49.29535277777778,6.3,82,,11,1108446,98,16,VANCOUVER HARBOUR CS,,,,,,BC,,,7.2,0,,M,,1108446.2020.11.16,,2020-11-16 00:00:00,,M,10.8,,,,,2020,8.2,16
-123.12186944444444,49.29535277777778,7.7,74,,11,1108446,98,4.9,VANCOUVER HARBOUR CS,,,,,,BC,,,10.7,0,,M,,1108446.2020.11.17,,2020-11-17 00:00:00,,M,7.3,,,,,2020,13.7,17
-123.12186944444444,49.29535277777778,6.4,88,,11,1108446,98,18.8,VANCOUVER HARBOUR CS,,,,,,BC,,,7.8,0,,M,,1108446.2020.11.18,,2020-11-18 00:00:00,,M,10.2,,,,,2020,9.1,18
-123.12186944444444,49.29535277777778,4.3,75,,11,1108446,100,9.1,VANCOUVER HARBOUR CS,,,,,,BC,,,7.2,0,,M,,1108446.2020.11.19,,2020-11-19 00:00:00,,M,10.8,,,,,2020,10,19
-123.12186944444444,49.29535277777778,5.9,88,,11,1108446,99,6,VANCOUVER HARBOUR CS,,,,,,BC,,,7.5,0,,M,,1108446.2020.11.20,,2020-11-20 00:00:00,,M,10.5,,,,,2020,9,20
-123.12186944444444,49.29535277777778,4,79,,11,1108446,96,0,VANCOUVER HARBOUR CS,,,,,,BC,,,7.3,0,,M,,1108446.2020.11.21,,2020-11-21 00:00:00,,M,10.7,,,,,2020,10.5,21
-123.12186944444444,49.29535277777778,3.8,83,,11,1108446,97,0.9,VANCOUVER HARBOUR CS,,,,,,BC,,,5.9,0,,M,,1108446.2020.11.22,,2020-11-22 00:00:00,,M,12.1,,,,,2020,8,22
-123.12186944444444,49.29535277777778,5.1,91,,11,1108446,97,8.9,VANCOUVER HARBOUR CS,,,,,,BC,,,6.2,0,,M,,1108446.2020.11.23,,2020-11-23 00:00:00,,M,11.8,,,,,2020,7.3,23
-123.12186944444444,49.29535277777778,5.6,87,,11,1108446,99,19.1,VANCOUVER HARBOUR CS,,,,,,BC,,,7.2,0,,M,,1108446.2020.11.24,,2020-11-24 00:00:00,,M,10.8,,,,,2020,8.7,24
-123.12186944444444,49.29535277777778,5.1,88,,11,1108446,97,2.1,VANCOUVER HARBOUR CS,,,,,,BC,,,6.6,0,,M,,1108446.2020.11.25,,2020-11-25 00:00:00,,M,11.4,,,,,2020,8.1,25
-123.12186944444444,49.29535277777778,4,88,,11,1108446,99,7.7,VANCOUVER HARBOUR CS,,,,,,BC,,,5.6,0,,M,,1108446.2020.11.26,,2020-11-26 00:00:00,,M,12.4,,,,,2020,7.2,26
-123.12186944444444,49.29535277777778,7.1,84,,11,1108446,99,1.7,VANCOUVER HARBOUR CS,,,,,,BC,,,8.2,0,,M,,1108446.2020.11.27,,2020-11-27 00:00:00,,M,9.8,,,,,2020,9.3,27
-123.12186944444444,49.29535277777778,4.7,82,,11,1108446,98,0,VANCOUVER HARBOUR CS,,,,,,BC,,,7.5,0,,M,,1108446.2020.11.28,,2020-11-28 00:00:00,,M,10.5,,,,,2020,10.2,28
-123.12186944444444,49.29535277777778,2.2,81,,11,1108446,99,0.1,VANCOUVER HARBOUR CS,,,,,,BC,,,5.6,0,,M,,1108446.2020.11.29,,2020-11-29 00:00:00,,M,12.4,,,,,2020,8.9,29
-123.12186944444444,49.29535277777778,5,59,,11,1108446,96,6.9,VANCOUVER HARBOUR CS,,,,,,BC,,,7.7,0,,M,,1108446.2020.11.30,,2020-11-30 00:00:00,,M,10.3,,,,,2020,10.4,30
-123.12186944444444,49.29535277777778,2.5,68,,12,1108446,95,0,VANCOUVER HARBOUR CS,,,,,,BC,,,5.6,0,,M,,1108446.2020.12.1,,2020-12-01 00:00:00,,M,12.4,,,,,2020,8.8,1
-123.12186944444444,49.29535277777778,2,,,12,1108446,,0,VANCOUVER HARBOUR CS,M,,,,,BC,,,5.6,0,,M,,1108446.2020.12.2,,2020-12-02 00:00:00,,M,12.4,,M,,,2020,9.1,2
-123.12186944444444,49.29535277777778,2.5,,,12,1108446,,0,VANCOUVER HARBOUR CS,M,,,,,BC,,,5.7,0,,M,,1108446.2020.12.3,,2020-12-03 00:00:00,,M,12.3,,M,,,2020,8.9,3
-123.12186944444444,49.29535277777778,4.9,72,,12,1108446,98,0,VANCOUVER HARBOUR CS,,,,,,BC,,,8,0,,M,,1108446.2020.12.4,,2020-12-04 00:00:00,,M,10,,,,,2020,11.1,4
-123.12186944444444,49.29535277777778,3,,,12,1108446,,0,VANCOUVER HARBOUR CS,M,,,,,BC,,,7.6,0,,M,,1108446.2020.12.5,,2020-12-05 00:00:00,,M,10.4,,M,,,2020,12.2,5
-123.12186944444444,49.29535277777778,8,67,,12,1108446,99,2.4,VANCOUVER HARBOUR CS,,,,,,BC,,,9.2,0,,M,,1108446.2020.12.6,,2020-12-06 00:00:00,,M,8.8,,,,,2020,10.4,6
-123.12186944444444,49.29535277777778,8.3,83,,12,1108446,99,19.7,VANCOUVER HARBOUR CS,,,,,,BC,,,9.5,0,,M,,1108446.2020.12.7,,2020-12-07 00:00:00,,M,8.5,,,,,2020,10.8,7
-123.12186944444444,49.29535277777778,8,,,12,1108446,,30.1,VANCOUVER HARBOUR CS,M,,,,,BC,,,9.2,0,,M,,1108446.2020.12.8,,2020-12-08 00:00:00,,M,8.8,,M,,,2020,10.4,8
-123.12186944444444,49.29535277777778,6.1,92,,12,1108446,100,0.5,VANCOUVER HARBOUR CS,,,,,,BC,,,7.7,0,,M,,1108446.2020.12.9,,2020-12-09 00:00:00,,M,10.3,,,,,2020,9.2,9
-123.12186944444444,49.29535277777778,4.8,84,,12,1108446,96,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6.2,0,,M,,1108446.2020.12.10,,2020-12-10 00:00:00,,M,11.8,,,,,2020,7.6,10
-123.12186944444444,49.29535277777778,2.7,89,,12,1108446,97,15.1,VANCOUVER HARBOUR CS,,,,,,BC,,,4.9,0,,M,,1108446.2020.12.11,,2020-12-11 00:00:00,,M,13.1,,,,,2020,7.1,11
-123.12186944444444,49.29535277777778,1.5,,,12,1108446,,0,VANCOUVER HARBOUR CS,M,,,,,BC,,,4.5,0,,M,,1108446.2020.12.12,,2020-12-12 00:00:00,,M,13.5,,M,,,2020,7.4,12
-123.12186944444444,49.29535277777778,3.1,79,,12,1108446,99,15.7,VANCOUVER HARBOUR CS,,,,,,BC,,,4.4,0,,M,,1108446.2020.12.13,,2020-12-13 00:00:00,,M,13.6,,,,,2020,5.8,13
-123.12186944444444,49.29535277777778,5.2,95,,12,1108446,99,2.1,VANCOUVER HARBOUR CS,,,,,,BC,,,6.3,0,,M,,1108446.2020.12.14,,2020-12-14 00:00:00,,M,11.7,,,,,2020,7.4,14
-123.12186944444444,49.29535277777778,6,93,,12,1108446,98,13.7,VANCOUVER HARBOUR CS,,,,,,BC,,,7,0,,M,,1108446.2020.12.15,,2020-12-15 00:00:00,,M,11,,,,,2020,8,15
-123.12186944444444,49.29535277777778,6.7,83,,12,1108446,98,10.7,VANCOUVER HARBOUR CS,,,,,,BC,,,8,0,,M,,1108446.2020.12.16,,2020-12-16 00:00:00,,M,10,,,,,2020,9.4,16
-123.12186944444444,49.29535277777778,5.7,83,,12,1108446,98,10.3,VANCOUVER HARBOUR CS,,,,,,BC,,,7.1,0,,M,,1108446.2020.12.17,,2020-12-17 00:00:00,,M,10.9,,,,,2020,8.4,17
-123.12186944444444,49.29535277777778,5.3,90,,12,1108446,99,37.5,VANCOUVER HARBOUR CS,,,,,,BC,,,7.3,0,,M,,1108446.2020.12.18,,2020-12-18 00:00:00,,M,10.7,,,,,2020,9.3,18
-123.12186944444444,49.29535277777778,4.7,85,,12,1108446,99,27.7,VANCOUVER HARBOUR CS,,,,,,BC,,,7,0,,M,,1108446.2020.12.19,,2020-12-19 00:00:00,,M,11,,,,,2020,9.4,19
-123.12186944444444,49.29535277777778,5.7,,,12,1108446,,1.3,VANCOUVER HARBOUR CS,M,,,,,BC,,,7.5,0,,M,,1108446.2020.12.20,,2020-12-20 00:00:00,,M,10.5,,M,,,2020,9.4,20
-123.12186944444444,49.29535277777778,1.7,91,,12,1108446,100,28.7,VANCOUVER HARBOUR CS,,,,,,BC,,,4.1,0,,M,,1108446.2020.12.21,,2020-12-21 00:00:00,,M,13.9,,,,,2020,6.5,21
-123.12186944444444,49.29535277777778,0.7,,,12,1108446,,0,VANCOUVER HARBOUR CS,M,,,,,BC,,,3.6,0,,M,,1108446.2020.12.22,,2020-12-22 00:00:00,,M,14.4,,M,,,2020,6.5,22
-123.12186944444444,49.29535277777778,0.6,76,,12,1108446,98,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3.4,0,,M,,1108446.2020.12.23,,2020-12-23 00:00:00,,M,14.6,,,,,2020,6.2,23
-123.12186944444444,49.29535277777778,-0.2,,,12,1108446,,0,VANCOUVER HARBOUR CS,M,,,,,BC,,,2.7,0,,M,,1108446.2020.12.24,,2020-12-24 00:00:00,,M,15.3,,M,,,2020,5.6,24
-123.12186944444444,49.29535277777778,2.5,82,,12,1108446,99,9,VANCOUVER HARBOUR CS,,,,,,BC,,,5.7,0,,M,,1108446.2020.12.25,,2020-12-25 00:00:00,,M,12.3,,,,,2020,8.8,25
-123.12186944444444,49.29535277777778,5.8,84,,12,1108446,97,13.8,VANCOUVER HARBOUR CS,,,,,,BC,,,6.9,0,,M,,1108446.2020.12.26,,2020-12-26 00:00:00,,M,11.1,,,,,2020,8.1,26
-123.12186944444444,49.29535277777778,6,90,,12,1108446,98,5.8,VANCOUVER HARBOUR CS,,,,,,BC,,,6.6,0,,M,,1108446.2020.12.27,,2020-12-27 00:00:00,,M,11.4,,,,,2020,7.3,27
-123.12186944444444,49.29535277777778,4.5,84,,12,1108446,99,1.3,VANCOUVER HARBOUR CS,,,,,,BC,,,5.8,0,,M,,1108446.2020.12.28,,2020-12-28 00:00:00,,M,12.2,,,,,2020,7,28
-123.12186944444444,49.29535277777778,3.6,84,,12,1108446,97,7.1,VANCOUVER HARBOUR CS,,,,,,BC,,,4.7,0,,M,,1108446.2020.12.29,,2020-12-29 00:00:00,,M,13.3,,,,,2020,5.8,29
-123.12186944444444,49.29535277777778,4.1,91,,12,1108446,98,39.8,VANCOUVER HARBOUR CS,,,,,,BC,,,5.6,0,,M,,1108446.2020.12.30,,2020-12-30 00:00:00,,M,12.4,,,,,2020,7.1,30
-123.12186944444444,49.29535277777778,5.1,94,,12,1108446,99,9.7,VANCOUVER HARBOUR CS,,,,,,BC,,,6.4,0,,M,,1108446.2020.12.31,,2020-12-31 00:00:00,,M,11.6,,,,,2020,7.7,31
-123.12186944444444,49.29535277777778,6.9,85,,1,1108446,100,27.9,VANCOUVER HARBOUR CS,,,,,,BC,,,8.4,0,,M,,1108446.2021.1.1,,2021-01-01 00:00:00,,M,9.6,,,,,2021,9.8,1
-123.12186944444444,49.29535277777778,6.8,84,,1,1108446,97,16.6,VANCOUVER HARBOUR CS,,,,,,BC,,,8,0,,M,,1108446.2021.1.2,,2021-01-02 00:00:00,,M,10,,,,,2021,9.3,2
-123.12186944444444,49.29535277777778,5.7,81,,1,1108446,98,5.8,VANCOUVER HARBOUR CS,,,,,,BC,,,7.5,0,,M,,1108446.2021.1.3,,2021-01-03 00:00:00,,M,10.5,,,,,2021,9.3,3
-123.12186944444444,49.29535277777778,,,,1,1108446,,,VANCOUVER HARBOUR CS,M,M,,,M,BC,M,,,,,M,,1108446.2021.1.4,M,2021-01-04 00:00:00,,M,,,M,M,M,2021,,4
-123.12186944444444,49.29535277777778,,,,1,1108446,,,VANCOUVER HARBOUR CS,M,M,,,M,BC,M,,,,,M,,1108446.2021.1.7,M,2021-01-07 00:00:00,,M,,,M,M,M,2021,,7
-123.12186944444444,49.29535277777778,4.8,75,,1,1108446,97,7.9,VANCOUVER HARBOUR CS,,,,,,BC,,,5.9,0,,M,,1108446.2021.1.8,,2021-01-08 00:00:00,,M,12.1,,,,,2021,7,8
-123.12186944444444,49.29535277777778,1.9,76,,1,1108446,97,0.2,VANCOUVER HARBOUR CS,,,,,,BC,,,4.9,0,,M,,1108446.2021.1.9,,2021-01-09 00:00:00,,M,13.1,,,,,2021,7.8,9
-123.12186944444444,49.29535277777778,5.8,79,,1,1108446,98,8.7,VANCOUVER HARBOUR CS,,,,,,BC,,,6.9,0,,M,,1108446.2021.1.10,,2021-01-10 00:00:00,,M,11.1,,,,,2021,8.1,10
-123.12186944444444,49.29535277777778,7.9,90,,1,1108446,97,16,VANCOUVER HARBOUR CS,,,,,,BC,,,8.7,0,,M,,1108446.2021.1.11,,2021-01-11 00:00:00,,M,9.3,,,,,2021,9.5,11
-123.12186944444444,49.29535277777778,7.5,,,1,1108446,,32.2,VANCOUVER HARBOUR CS,M,,,,,BC,,,9.5,0,,M,,1108446.2021.1.12,,2021-01-12 00:00:00,,M,8.5,,M,,,2021,11.5,12
-123.12186944444444,49.29535277777778,5.3,54,,1,1108446,97,4.2,VANCOUVER HARBOUR CS,,,,,,BC,,,9.1,0,,M,,1108446.2021.1.13,,2021-01-13 00:00:00,,M,8.9,,,,,2021,12.9,13
-123.12186944444444,49.29535277777778,4.5,69,,1,1108446,87,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6.7,0,,M,,1108446.2021.1.14,,2021-01-14 00:00:00,,M,11.3,,,,,2021,8.8,14
