x,y,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE_FLAG,STATION_NAME,MIN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,SPEED_MAX_GUST,LOCAL_YEAR,TOTAL_SNOW_FLAG,LOCAL_DATE,ID,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,PROVINCE_CODE,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,LOCAL_DAY,LOCAL_MONTH,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN_FLAG
-123.12186944444444,49.29535277777778,,,,,4.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-10-28 00:00:00,1108446.1935.10.28,1108446,,,,,BC,,,28,10,,,4.6,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-10-29 00:00:00,1108446.1935.10.29,1108446,,,,,BC,,,29,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-10-30 00:00:00,1108446.1935.10.30,1108446,,,,,BC,,,30,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-10-31 00:00:00,1108446.1935.10.31,1108446,,,,,BC,,,31,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-01 00:00:00,1108446.1935.11.1,1108446,,,,,BC,,,1,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-02 00:00:00,1108446.1935.11.2,1108446,,,,,BC,,,2,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-03 00:00:00,1108446.1935.11.3,1108446,,,,,BC,,,3,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-04 00:00:00,1108446.1935.11.4,1108446,,,,,BC,,,4,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-05 00:00:00,1108446.1935.11.5,1108446,,,,,BC,,,5,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-06 00:00:00,1108446.1935.11.6,1108446,,,,,BC,,,6,11,,,0,
-123.12186944444444,49.29535277777778,,,,,18.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-07 00:00:00,1108446.1935.11.7,1108446,,,,,BC,,,7,11,,,18.5,
-123.12186944444444,49.29535277777778,,,,,15,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-08 00:00:00,1108446.1935.11.8,1108446,,,,,BC,,,8,11,,,15,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-09 00:00:00,1108446.1935.11.9,1108446,,,,,BC,,,9,11,,,0,
-123.12186944444444,49.29535277777778,,,,,15.2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-10 00:00:00,1108446.1935.11.10,1108446,,,,,BC,,,10,11,,,15.2,
-123.12186944444444,49.29535277777778,,,,,11.9,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-11 00:00:00,1108446.1935.11.11,1108446,,,,,BC,,,11,11,,,11.9,
-123.12186944444444,49.29535277777778,,,,,2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-12 00:00:00,1108446.1935.11.12,1108446,,,,,BC,,,12,11,,,2,
-123.12186944444444,49.29535277777778,,,,,1.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-13 00:00:00,1108446.1935.11.13,1108446,,,,,BC,,,13,11,,,1.3,
-123.12186944444444,49.29535277777778,,,,,6.9,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-14 00:00:00,1108446.1935.11.14,1108446,,,,,BC,,,14,11,,,6.9,
-123.12186944444444,49.29535277777778,,,,,17.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-15 00:00:00,1108446.1935.11.15,1108446,,,,,BC,,,15,11,,,17.8,
-123.12186944444444,49.29535277777778,,,,,0.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-16 00:00:00,1108446.1935.11.16,1108446,,,,,BC,,,16,11,,,0.5,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-17 00:00:00,1108446.1935.11.17,1108446,,,,,BC,,,17,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-18 00:00:00,1108446.1935.11.18,1108446,,,,,BC,,,18,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-19 00:00:00,1108446.1935.11.19,1108446,,,,,BC,,,19,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-20 00:00:00,1108446.1935.11.20,1108446,,,,,BC,,,20,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-21 00:00:00,1108446.1935.11.21,1108446,,,,,BC,,,21,11,,,0,
-123.12186944444444,49.29535277777778,,,,,3.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-22 00:00:00,1108446.1935.11.22,1108446,,,,,BC,,,22,11,,,3.6,
-123.12186944444444,49.29535277777778,,,,,0.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-23 00:00:00,1108446.1935.11.23,1108446,,,,,BC,,,23,11,,,0.8,
-123.12186944444444,49.29535277777778,,,,,16.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-24 00:00:00,1108446.1935.11.24,1108446,,,,,BC,,,24,11,,,16.8,
-123.12186944444444,49.29535277777778,,,,,7.4,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-25 00:00:00,1108446.1935.11.25,1108446,,,,,BC,,,25,11,,,7.4,
-123.12186944444444,49.29535277777778,,,,,3.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-26 00:00:00,1108446.1935.11.26,1108446,,,,,BC,,,26,11,,,3.3,
-123.12186944444444,49.29535277777778,,,,,2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-27 00:00:00,1108446.1935.11.27,1108446,,,,,BC,,,27,11,,,2,
-123.12186944444444,49.29535277777778,,,,,3.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-28 00:00:00,1108446.1935.11.28,1108446,,,,,BC,,,28,11,,,3.3,
-123.12186944444444,49.29535277777778,,,,,0.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-29 00:00:00,1108446.1935.11.29,1108446,,,,,BC,,,29,11,,,0.5,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-11-30 00:00:00,1108446.1935.11.30,1108446,,,,,BC,,,30,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-01 00:00:00,1108446.1935.12.1,1108446,,,,,BC,,,1,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-02 00:00:00,1108446.1935.12.2,1108446,,,,,BC,,,2,12,,,0.3,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-03 00:00:00,1108446.1935.12.3,1108446,,,,,BC,,,3,12,,,0.3,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-04 00:00:00,1108446.1935.12.4,1108446,,,,,BC,,,4,12,,,0.3,
-123.12186944444444,49.29535277777778,,,,,5.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-05 00:00:00,1108446.1935.12.5,1108446,,,,,BC,,,5,12,,,5.6,
-123.12186944444444,49.29535277777778,,,,,14.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-06 00:00:00,1108446.1935.12.6,1108446,,,,,BC,,,6,12,,,14.5,
-123.12186944444444,49.29535277777778,,,,,2.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-07 00:00:00,1108446.1935.12.7,1108446,,,,,BC,,,7,12,,,2.3,
-123.12186944444444,49.29535277777778,,,,,6.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-08 00:00:00,1108446.1935.12.8,1108446,,,,,BC,,,8,12,,,6.6,
-123.12186944444444,49.29535277777778,,,,,22.4,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-09 00:00:00,1108446.1935.12.9,1108446,,,,,BC,,,9,12,,,22.4,
-123.12186944444444,49.29535277777778,,,,,0.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-10 00:00:00,1108446.1935.12.10,1108446,,,,,BC,,,10,12,,,0.8,
-123.12186944444444,49.29535277777778,,,,,6.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-11 00:00:00,1108446.1935.12.11,1108446,,,,,BC,,,11,12,,,6.6,
-123.12186944444444,49.29535277777778,,,,,9.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-12 00:00:00,1108446.1935.12.12,1108446,,,,,BC,,,12,12,,,9.1,
-123.12186944444444,49.29535277777778,,,,,5.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-13 00:00:00,1108446.1935.12.13,1108446,,,,,BC,,,13,12,,,5.8,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-14 00:00:00,1108446.1935.12.14,1108446,,,,,BC,,,14,12,,,0,
-123.12186944444444,49.29535277777778,,,,,10.7,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-15 00:00:00,1108446.1935.12.15,1108446,,,,,BC,,,15,12,,,10.7,
-123.12186944444444,49.29535277777778,,,,,2.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-16 00:00:00,1108446.1935.12.16,1108446,,,,,BC,,,16,12,,,2.5,
-123.12186944444444,49.29535277777778,,,,,0.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-17 00:00:00,1108446.1935.12.17,1108446,,,,,BC,,,17,12,,,0.5,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-18 00:00:00,1108446.1935.12.18,1108446,,,,,BC,,,18,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-19 00:00:00,1108446.1935.12.19,1108446,,,,,BC,,,19,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-20 00:00:00,1108446.1935.12.20,1108446,,,,,BC,,,20,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-21 00:00:00,1108446.1935.12.21,1108446,,,,,BC,,,21,12,,,0.8,
-123.12186944444444,49.29535277777778,,,,,4.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-22 00:00:00,1108446.1935.12.22,1108446,,,,,BC,,,22,12,,,4.6,
-123.12186944444444,49.29535277777778,,,,,18.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-23 00:00:00,1108446.1935.12.23,1108446,,,,,BC,,,23,12,,,18.5,
-123.12186944444444,49.29535277777778,,,,,29.7,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-24 00:00:00,1108446.1935.12.24,1108446,,,,,BC,,,24,12,,,29.7,
-123.12186944444444,49.29535277777778,,,,,23.4,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-25 00:00:00,1108446.1935.12.25,1108446,,,,,BC,,,25,12,,,23.4,
-123.12186944444444,49.29535277777778,,,,,5.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-26 00:00:00,1108446.1935.12.26,1108446,,,,,BC,,,26,12,,,5.8,
-123.12186944444444,49.29535277777778,,,,,7.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-27 00:00:00,1108446.1935.12.27,1108446,,,,,BC,,,27,12,,,7.1,
-123.12186944444444,49.29535277777778,,,,,0.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-28 00:00:00,1108446.1935.12.28,1108446,,,,,BC,,,28,12,,,0.5,
-123.12186944444444,49.29535277777778,,,,,17,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-29 00:00:00,1108446.1935.12.29,1108446,,,,,BC,,,29,12,,,17,
-123.12186944444444,49.29535277777778,,,,,10.9,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-30 00:00:00,1108446.1935.12.30,1108446,,,,,BC,,,30,12,,,10.9,
-123.12186944444444,49.29535277777778,,,,,25.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1935,,1935-12-31 00:00:00,1108446.1935.12.31,1108446,,,,,BC,,,31,12,,,25.1,
-123.12186944444444,49.29535277777778,,,,,16.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-01 00:00:00,1108446.1936.1.1,1108446,,,,,BC,,,1,1,,,16.5,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-02 00:00:00,1108446.1936.1.2,1108446,,,,,BC,,,2,1,,,0,
-123.12186944444444,49.29535277777778,,,,,43.4,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-03 00:00:00,1108446.1936.1.3,1108446,,,,,BC,,,3,1,,,43.4,
-123.12186944444444,49.29535277777778,,,,,2.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-04 00:00:00,1108446.1936.1.4,1108446,,,,,BC,,,4,1,,,2.5,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-05 00:00:00,1108446.1936.1.5,1108446,,,,,BC,,,5,1,,,0.3,
-123.12186944444444,49.29535277777778,,,,,13.2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-06 00:00:00,1108446.1936.1.6,1108446,,,,,BC,,,6,1,,,13.2,
-123.12186944444444,49.29535277777778,,,,,23.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-07 00:00:00,1108446.1936.1.7,1108446,,,,,BC,,,7,1,,,23.6,
-123.12186944444444,49.29535277777778,,,,,8.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-08 00:00:00,1108446.1936.1.8,1108446,,,,,BC,,,8,1,,,8.1,
-123.12186944444444,49.29535277777778,,,,,3.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-09 00:00:00,1108446.1936.1.9,1108446,,,,,BC,,,9,1,,,3.6,
-123.12186944444444,49.29535277777778,,,,,20.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-10 00:00:00,1108446.1936.1.10,1108446,,,,,BC,,,10,1,,,20.1,
-123.12186944444444,49.29535277777778,,,,,29.2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-11 00:00:00,1108446.1936.1.11,1108446,,,,,BC,,,11,1,,,29.2,
-123.12186944444444,49.29535277777778,,,,,10.9,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-12 00:00:00,1108446.1936.1.12,1108446,,,,,BC,,,12,1,,,10.9,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-13 00:00:00,1108446.1936.1.13,1108446,,,,,BC,,,13,1,,,0.3,
-123.12186944444444,49.29535277777778,,,,,27.9,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-14 00:00:00,1108446.1936.1.14,1108446,,,,,BC,,,14,1,,,27.9,
-123.12186944444444,49.29535277777778,,,,,8.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-15 00:00:00,1108446.1936.1.15,1108446,,,,,BC,,,15,1,,,8.1,
-123.12186944444444,49.29535277777778,,,,,1.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-16 00:00:00,1108446.1936.1.16,1108446,,,,,BC,,,16,1,,,1.5,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-17 00:00:00,1108446.1936.1.17,1108446,,,,,BC,,,17,1,,,0.3,
-123.12186944444444,49.29535277777778,,,,,2.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-18 00:00:00,1108446.1936.1.18,1108446,,,,,BC,,,18,1,,,2.3,
-123.12186944444444,49.29535277777778,,,,,14.2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-19 00:00:00,1108446.1936.1.19,1108446,,,,,BC,,,19,1,,,14.2,
-123.12186944444444,49.29535277777778,,,,,0.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-20 00:00:00,1108446.1936.1.20,1108446,,,,,BC,,,20,1,,,0.8,
-123.12186944444444,49.29535277777778,,,,,7.4,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-21 00:00:00,1108446.1936.1.21,1108446,,,,,BC,,,21,1,,,7.4,
-123.12186944444444,49.29535277777778,,,,,2.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-22 00:00:00,1108446.1936.1.22,1108446,,,,,BC,,,22,1,,,2.3,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-23 00:00:00,1108446.1936.1.23,1108446,,,,,BC,,,23,1,,,0.3,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-24 00:00:00,1108446.1936.1.24,1108446,,,,,BC,,,24,1,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-25 00:00:00,1108446.1936.1.25,1108446,,,,,BC,,,25,1,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-26 00:00:00,1108446.1936.1.26,1108446,,,,,BC,,,26,1,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,T,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-27 00:00:00,1108446.1936.1.27,1108446,,,,,BC,,,27,1,,,0,T
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-28 00:00:00,1108446.1936.1.28,1108446,,,,,BC,,,28,1,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-29 00:00:00,1108446.1936.1.29,1108446,,,,,BC,,,29,1,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-30 00:00:00,1108446.1936.1.30,1108446,,,,,BC,,,30,1,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-01-31 00:00:00,1108446.1936.1.31,1108446,,,,,BC,,,31,1,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-01 00:00:00,1108446.1936.2.1,1108446,,,,,BC,,,1,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,T,,VANCOUVER HARBOUR CS,,,,,,,1936,T,1936-02-02 00:00:00,1108446.1936.2.2,1108446,,,,,BC,,,2,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0.5,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-03 00:00:00,1108446.1936.2.3,1108446,,,,,BC,,,3,2,,,0.5,
-123.12186944444444,49.29535277777778,,,,,0,,0.5,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-04 00:00:00,1108446.1936.2.4,1108446,,,,,BC,,,4,2,,,0.5,
-123.12186944444444,49.29535277777778,,,,,1.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-05 00:00:00,1108446.1936.2.5,1108446,,,,,BC,,,5,2,,,1.5,
-123.12186944444444,49.29535277777778,,,,,0,,0,T,,VANCOUVER HARBOUR CS,,,,,,,1936,T,1936-02-06 00:00:00,1108446.1936.2.6,1108446,,,,,BC,,,6,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,1.5,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-07 00:00:00,1108446.1936.2.7,1108446,,,,,BC,,,7,2,,,1.5,
-123.12186944444444,49.29535277777778,,,,,0,,1,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-08 00:00:00,1108446.1936.2.8,1108446,,,,,BC,,,8,2,,,1,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-09 00:00:00,1108446.1936.2.9,1108446,,,,,BC,,,9,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-10 00:00:00,1108446.1936.2.10,1108446,,,,,BC,,,10,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-11 00:00:00,1108446.1936.2.11,1108446,,,,,BC,,,11,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-12 00:00:00,1108446.1936.2.12,1108446,,,,,BC,,,12,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-13 00:00:00,1108446.1936.2.13,1108446,,,,,BC,,,13,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-14 00:00:00,1108446.1936.2.14,1108446,,,,,BC,,,14,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-15 00:00:00,1108446.1936.2.15,1108446,,,,,BC,,,15,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-16 00:00:00,1108446.1936.2.16,1108446,,,,,BC,,,16,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-17 00:00:00,1108446.1936.2.17,1108446,,,,,BC,,,17,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-18 00:00:00,1108446.1936.2.18,1108446,,,,,BC,,,18,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-19 00:00:00,1108446.1936.2.19,1108446,,,,,BC,,,19,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-20 00:00:00,1108446.1936.2.20,1108446,,,,,BC,,,20,2,,,0.3,
-123.12186944444444,49.29535277777778,,,,,0,,12.7,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-21 00:00:00,1108446.1936.2.21,1108446,,,,,BC,,,21,2,,,12.7,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-22 00:00:00,1108446.1936.2.22,1108446,,,,,BC,,,22,2,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0.5,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-23 00:00:00,1108446.1936.2.23,1108446,,,,,BC,,,23,2,,,0.5,
-123.12186944444444,49.29535277777778,,,,,0,,0.3,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-24 00:00:00,1108446.1936.2.24,1108446,,,,,BC,,,24,2,,,0.3,
-123.12186944444444,49.29535277777778,,,,,1.8,,2,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-25 00:00:00,1108446.1936.2.25,1108446,,,,,BC,,,25,2,,,3.8,
-123.12186944444444,49.29535277777778,,,,,33.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-26 00:00:00,1108446.1936.2.26,1108446,,,,,BC,,,26,2,,,33.8,
-123.12186944444444,49.29535277777778,,,,,3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-27 00:00:00,1108446.1936.2.27,1108446,,,,,BC,,,27,2,,,3,
-123.12186944444444,49.29535277777778,,,,,46.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-28 00:00:00,1108446.1936.2.28,1108446,,,,,BC,,,28,2,,,46.5,
-123.12186944444444,49.29535277777778,,,,,4.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-02-29 00:00:00,1108446.1936.2.29,1108446,,,,,BC,,,29,2,,,4.3,
-123.12186944444444,49.29535277777778,,,,,4.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-03-01 00:00:00,1108446.1936.3.1,1108446,,,,,BC,,,1,3,,,4.3,
-123.12186944444444,49.29535277777778,,,,,5.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-03-02 00:00:00,1108446.1936.3.2,1108446,,,,,BC,,,2,3,,,5.1,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-03-03 00:00:00,1108446.1936.3.3,1108446,,,,,BC,,,3,3,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-03-04 00:00:00,1108446.1936.3.4,1108446,,,,,BC,,,4,3,,,0,
-123.12186944444444,49.29535277777778,,,,,1.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-03-05 00:00:00,1108446.1936.3.5,1108446,,,,,BC,,,5,3,,,1.3,
-123.12186944444444,49.29535277777778,,,,,1.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1936,,1936-03-06 00:00:00,1108446.1936.3.6,1108446,,,,,BC,,,6,3,,,1.3,
